INFO:NEGATIVE WORD LENGTH: DALI ID: 0056b60ad09c4f389d107868e2d5c149, index (from get_file_path): 3, text: lifei, word length: -84.44, line number: 115
INFO:LONG WORD LENGTH: DALI ID: 4e3e8fcdfcb94e5a9edcc2eb31c4c20a, index (from get_file_path): 1593, text: ooooooooooo, word length: 5.83, word index: 150
INFO:LONG WORD LENGTH: DALI ID: 4ea810d37a2641e58504b9a686748ca2, index (from get_file_path): 1604, text: understand, word length: 6.95, word index: 117
INFO:LONG WORD LENGTH: DALI ID: 4f7f844c1b3d495aa8dc42076fc4a4b9, index (from get_file_path): 1619, text: away, word length: 5.58, word index: 22
INFO:LONG WORD LENGTH: DALI ID: 4f7f844c1b3d495aa8dc42076fc4a4b9, index (from get_file_path): 1619, text: away, word length: 6.13, word index: 45
INFO:LONG WORD LENGTH: DALI ID: 4f7f844c1b3d495aa8dc42076fc4a4b9, index (from get_file_path): 1619, text: away, word length: 5.11, word index: 66
INFO:LONG WORD LENGTH: DALI ID: 4f7f844c1b3d495aa8dc42076fc4a4b9, index (from get_file_path): 1619, text: away, word length: 6.06, word index: 88
INFO:LONG WORD LENGTH: DALI ID: 4f7f844c1b3d495aa8dc42076fc4a4b9, index (from get_file_path): 1619, text: away, word length: 6.35, word index: 134
INFO:LONG WORD LENGTH: DALI ID: 50032e76c7424f6b85311c2dff4f32ab, index (from get_file_path): 1628, text: moreuhh, word length: 7.49, word index: 151
INFO:LONG WORD LENGTH: DALI ID: 50313695f5e648759572302c0dfb83fd, index (from get_file_path): 1632, text: patronize, word length: 5.36, word index: 30
INFO:LONG WORD LENGTH: DALI ID: 50313695f5e648759572302c0dfb83fd, index (from get_file_path): 1632, text: don't, word length: 8.10, word index: 86
INFO:LONG WORD LENGTH: DALI ID: 50313695f5e648759572302c0dfb83fd, index (from get_file_path): 1632, text: fight, word length: 5.83, word index: 129
INFO:LONG WORD LENGTH: DALI ID: 50313695f5e648759572302c0dfb83fd, index (from get_file_path): 1632, text: don't, word length: 7.86, word index: 185
INFO:LONG WORD LENGTH: DALI ID: 50450da85fbe475db4ba603d8d5018f4, index (from get_file_path): 1635, text: you, word length: 7.49, word index: 229
INFO:LONG WORD LENGTH: DALI ID: 50598b84ecc74f549984a952c3fd2d86, index (from get_file_path): 1637, text: -and-i-real-ly-want-to-make-her--mine, word length: 5.14, word index: 3
INFO:LONG WORD LENGTH: DALI ID: 50598b84ecc74f549984a952c3fd2d86, index (from get_file_path): 1637, text: -and-i-m-sor-ry-for-the-things-i-have-done, word length: 5.24, word index: 7
INFO:LONG WORD LENGTH: DALI ID: 50598b84ecc74f549984a952c3fd2d86, index (from get_file_path): 1637, text: -the-only-place-in-town-where-i-didnt-search., word length: 5.14, word index: 9
INFO:LONG WORD LENGTH: DALI ID: 50598b84ecc74f549984a952c3fd2d86, index (from get_file_path): 1637, text: -she-looked-so-hap-py-in-her-wed--ding-dress, word length: 5.05, word index: 10
INFO:LONG WORD LENGTH: DALI ID: 50598b84ecc74f549984a952c3fd2d86, index (from get_file_path): 1637, text: -twen-ty-five-min-utes-too-late., word length: 5.14, word index: 17
INFO:LONG WORD LENGTH: DALI ID: 50598b84ecc74f549984a952c3fd2d86, index (from get_file_path): 1637, text: -to-the-time-when-we-were-more-than-friends., word length: 5.14, word index: 21
INFO:LONG WORD LENGTH: DALI ID: 50598b84ecc74f549984a952c3fd2d86, index (from get_file_path): 1637, text: -the-on-ly-place-in-town-where-i-did-nt-search, word length: 5.33, word index: 23
INFO:LONG WORD LENGTH: DALI ID: 50598b84ecc74f549984a952c3fd2d86, index (from get_file_path): 1637, text: -she-looked-so-hap-py-in-her-wed-ding--dress, word length: 5.14, word index: 24
INFO:LONG WORD LENGTH: DALI ID: 50598b84ecc74f549984a952c3fd2d86, index (from get_file_path): 1637, text: -pla-ces-were-hung-ry-but-noth-ing-eat.-, word length: 7.35, word index: 33
INFO:LONG WORD LENGTH: DALI ID: 50598b84ecc74f549984a952c3fd2d86, index (from get_file_path): 1637, text: -still-i-can-hear-the-word--she-said, word length: 6.71, word index: 35
INFO:LONG WORD LENGTH: DALI ID: 50598b84ecc74f549984a952c3fd2d86, index (from get_file_path): 1637, text: -twen-ty-five-min-utes-too-late., word length: 5.33, word index: 38
INFO:LONG WORD LENGTH: DALI ID: 50598b84ecc74f549984a952c3fd2d86, index (from get_file_path): 1637, text: -twen-ty-five-min-utes-too-late., word length: 5.70, word index: 41
INFO:LONG WORD LENGTH: DALI ID: 50815f77208e421baba29ec3c4f102bd, index (from get_file_path): 1642, text: light-----, word length: 9.61, word index: 358
INFO:LONG WORD LENGTH: DALI ID: 50c45be3ff5446f398133541a58ce7e3, index (from get_file_path): 1648, text: te, word length: 9.40, word index: 198
INFO:LONG WORD LENGTH: DALI ID: 50ca54a5c2df44e5a4920b8aca7894c7, index (from get_file_path): 1650, text: around, word length: 5.62, word index: 181
INFO:NEGATIVE WORD LENGTH: DALI ID: 516974bda6154c578b583647047c7402, index (from get_file_path): 1665, text: therecan't, word length: -148.83, line number: 218
INFO:LONG WORD LENGTH: DALI ID: 5192206d9f094de18fa8bc84ccf19c00, index (from get_file_path): 1669, text: again, word length: 5.16, word index: 165
INFO:LONG WORD LENGTH: DALI ID: 5209fa31fc5b4f25a22705ea9274951b, index (from get_file_path): 1680, text: yeah, word length: 6.94, word index: 70
INFO:NEGATIVE WORD LENGTH: DALI ID: 525b022fc1ec4859a41541925010724a, index (from get_file_path): 1688, text: open, word length: -37.48, line number: 47
INFO:LONG WORD LENGTH: DALI ID: 525b022fc1ec4859a41541925010724a, index (from get_file_path): 1688, text: alone, word length: 69.85, word index: 89
INFO:LONG WORD LENGTH: DALI ID: 52778d4019e840f3abaa1dd916232f12, index (from get_file_path): 1690, text: hoohoo, word length: 6.39, word index: 135
INFO:LONG WORD LENGTH: DALI ID: 53de0b34f09e4308a76fb0971ae5a6e1, index (from get_file_path): 1723, text: out?, word length: 6.49, word index: 227
INFO:LONG WORD LENGTH: DALI ID: 53fbcb07a31047efbe57cb84b2568605, index (from get_file_path): 1728, text: remember,, word length: 6.11, word index: 57
INFO:LONG WORD LENGTH: DALI ID: 53fbcb07a31047efbe57cb84b2568605, index (from get_file_path): 1728, text: remember?, word length: 5.66, word index: 60
INFO:LONG WORD LENGTH: DALI ID: 53fbcb07a31047efbe57cb84b2568605, index (from get_file_path): 1728, text: remember,, word length: 6.11, word index: 131
INFO:LONG WORD LENGTH: DALI ID: 53fbcb07a31047efbe57cb84b2568605, index (from get_file_path): 1728, text: remember?, word length: 5.66, word index: 134
INFO:LONG WORD LENGTH: DALI ID: 53fbcb07a31047efbe57cb84b2568605, index (from get_file_path): 1728, text: remember,, word length: 5.89, word index: 181
INFO:LONG WORD LENGTH: DALI ID: 53fbcb07a31047efbe57cb84b2568605, index (from get_file_path): 1728, text: remember?, word length: 5.66, word index: 184
INFO:LONG WORD LENGTH: DALI ID: 541a08ac67a84af39ef823dd8e3bba00, index (from get_file_path): 1731, text: you, word length: 8.08, word index: 225
INFO:LONG WORD LENGTH: DALI ID: 54515431e02e438999b23a1b5a9f307d, index (from get_file_path): 1735, text: dream, word length: 9.71, word index: 34
INFO:LONG WORD LENGTH: DALI ID: 54515431e02e438999b23a1b5a9f307d, index (from get_file_path): 1735, text: care, word length: 9.71, word index: 56
INFO:LONG WORD LENGTH: DALI ID: 54515431e02e438999b23a1b5a9f307d, index (from get_file_path): 1735, text: don't, word length: 5.48, word index: 57
INFO:LONG WORD LENGTH: DALI ID: 54515431e02e438999b23a1b5a9f307d, index (from get_file_path): 1735, text: see, word length: 9.71, word index: 75
INFO:LONG WORD LENGTH: DALI ID: 547a34221f75450a830481ffe7501446, index (from get_file_path): 1741, text: you, word length: 9.73, word index: 53
INFO:LONG WORD LENGTH: DALI ID: 547a34221f75450a830481ffe7501446, index (from get_file_path): 1741, text: you, word length: 9.73, word index: 103
INFO:LONG WORD LENGTH: DALI ID: 5481b89e00484ac2845a36e1a8df94c4, index (from get_file_path): 1745, text: salvation, word length: 5.29, word index: 148
INFO:LONG WORD LENGTH: DALI ID: 5481b89e00484ac2845a36e1a8df94c4, index (from get_file_path): 1745, text: salvation..., word length: 5.29, word index: 151
INFO:LONG WORD LENGTH: DALI ID: 54ca99f4993f4fdca7c798bdcdb749ed, index (from get_file_path): 1749, text: duuu, word length: 5.17, word index: 158
INFO:LONG WORD LENGTH: DALI ID: 5528122b318d464b90b1c703aa95cebd, index (from get_file_path): 1757, text: olvidar, word length: 9.14, word index: 105
INFO:LONG WORD LENGTH: DALI ID: 55470bc563354625ad53e59e4543092e, index (from get_file_path): 1760, text: try, word length: 6.51, word index: 164
INFO:LONG WORD LENGTH: DALI ID: 5556a9d5f5764258950d5fa67e9a95ba, index (from get_file_path): 1762, text: shine, word length: 5.29, word index: 261
INFO:LONG WORD LENGTH: DALI ID: 5556a9d5f5764258950d5fa67e9a95ba, index (from get_file_path): 1762, text: shine, word length: 7.30, word index: 265
INFO:LONG WORD LENGTH: DALI ID: 556c6b2669bf4fcf89ad8fdb8bf00c71, index (from get_file_path): 1763, text: stay, word length: 5.95, word index: 289
INFO:LONG WORD LENGTH: DALI ID: 557037a547e84ddba8148c137eee0eb5, index (from get_file_path): 1765, text: th-e--re?, word length: 9.83, word index: 117
INFO:LONG WORD LENGTH: DALI ID: 55a1305f0b81431d8399e96a182a0ec8, index (from get_file_path): 1768, text: <<<<>>>>, word length: 21.80, word index: 113
INFO:LONG WORD LENGTH: DALI ID: 55a1305f0b81431d8399e96a182a0ec8, index (from get_file_path): 1768, text: <<<<<<<<<<<<<<>>>>>>>>>>>>>>, word length: 65.58, word index: 202
INFO:LONG WORD LENGTH: DALI ID: 55c4d39bbf7d4321a0c6671af349bc95, index (from get_file_path): 1772, text: deutschland, word length: 7.54, word index: 317
INFO:LONG WORD LENGTH: DALI ID: 5698f487a7cc46fbb9f2cc5612567975, index (from get_file_path): 1787, text: fre--edom,, word length: 6.36, word index: 62
INFO:LONG WORD LENGTH: DALI ID: 5698f487a7cc46fbb9f2cc5612567975, index (from get_file_path): 1787, text: fre--edom,-, word length: 6.16, word index: 63
INFO:LONG WORD LENGTH: DALI ID: 5698f487a7cc46fbb9f2cc5612567975, index (from get_file_path): 1787, text: fre--e,, word length: 5.86, word index: 65
INFO:LONG WORD LENGTH: DALI ID: 5698f487a7cc46fbb9f2cc5612567975, index (from get_file_path): 1787, text: fre--edom,, word length: 6.46, word index: 96
INFO:LONG WORD LENGTH: DALI ID: 5698f487a7cc46fbb9f2cc5612567975, index (from get_file_path): 1787, text: fre--edom,, word length: 5.96, word index: 97
INFO:LONG WORD LENGTH: DALI ID: 5698f487a7cc46fbb9f2cc5612567975, index (from get_file_path): 1787, text: fre--e,, word length: 5.66, word index: 99
INFO:LONG WORD LENGTH: DALI ID: 5698f487a7cc46fbb9f2cc5612567975, index (from get_file_path): 1787, text: fre--edom,, word length: 6.06, word index: 160
INFO:LONG WORD LENGTH: DALI ID: 5698f487a7cc46fbb9f2cc5612567975, index (from get_file_path): 1787, text: fre--edom,, word length: 6.16, word index: 161
INFO:LONG WORD LENGTH: DALI ID: 5698f487a7cc46fbb9f2cc5612567975, index (from get_file_path): 1787, text: fre--e,, word length: 5.46, word index: 163
INFO:LONG WORD LENGTH: DALI ID: 5698f487a7cc46fbb9f2cc5612567975, index (from get_file_path): 1787, text: fre---------e., word length: 15.20, word index: 164
INFO:LONG WORD LENGTH: DALI ID: 56adc09b44234a40b15bdc5d098c7ac0, index (from get_file_path): 1788, text: blame, word length: 5.90, word index: 298
INFO:LONG WORD LENGTH: DALI ID: 56ea8eb9b0d14cdc89eb4320dff5e600, index (from get_file_path): 1792, text: miiiiiiiiiid, word length: 13.74, word index: 188
INFO:LONG WORD LENGTH: DALI ID: 571aec1f64ba4624942747f6b51d6724, index (from get_file_path): 1797, text: cry, word length: 6.44, word index: 83
INFO:LONG WORD LENGTH: DALI ID: 5743e75d7a524a57b53171395f38f62c, index (from get_file_path): 1798, text: uhhh, word length: 5.36, word index: 0
INFO:LONG WORD LENGTH: DALI ID: 5743e75d7a524a57b53171395f38f62c, index (from get_file_path): 1798, text: uhhh, word length: 5.52, word index: 3
INFO:LONG WORD LENGTH: DALI ID: 5743e75d7a524a57b53171395f38f62c, index (from get_file_path): 1798, text: soar, word length: 6.55, word index: 156
INFO:LONG WORD LENGTH: DALI ID: 588cd6e7fcd7465f840b2a778c484c63, index (from get_file_path): 1824, text: youuuuu, word length: 6.91, word index: 126
INFO:LONG WORD LENGTH: DALI ID: 58dae39dd97f42f8bf27d6e20fdf3409, index (from get_file_path): 1830, text: --for--i----------'m--not--worth--it--you--see?, word length: 5.75, word index: 4
INFO:LONG WORD LENGTH: DALI ID: 58dae39dd97f42f8bf27d6e20fdf3409, index (from get_file_path): 1830, text: --who--is--al--ways--on--the--roa--am, word length: 5.41, word index: 6
INFO:LONG WORD LENGTH: DALI ID: 58dae39dd97f42f8bf27d6e20fdf3409, index (from get_file_path): 1830, text: --that--i--hi--'m--not--worth--it--you--see?, word length: 6.09, word index: 14
INFO:LONG WORD LENGTH: DALI ID: 58dae39dd97f42f8bf27d6e20fdf3409, index (from get_file_path): 1830, text: --on--the--ro----am--hm------hm., word length: 5.75, word index: 17
INFO:LONG WORD LENGTH: DALI ID: 58dae39dd97f42f8bf27d6e20fdf3409, index (from get_file_path): 1830, text: --who--is--al--ways--on--the--ro--am, word length: 5.25, word index: 32
INFO:LONG WORD LENGTH: DALI ID: 58dae39dd97f42f8bf27d6e20fdf3409, index (from get_file_path): 1830, text: --where--ever--i--lay--my--hat--that's--my--home., word length: 10.15, word index: 34
INFO:LONG WORD LENGTH: DALI ID: 58dae39dd97f42f8bf27d6e20fdf3409, index (from get_file_path): 1830, text: --where--ever--i--lay--my--hat--hoa------that's--my--home, word length: 6.94, word index: 35
INFO:LONG WORD LENGTH: DALI ID: 58dae39dd97f42f8bf27d6e20fdf3409, index (from get_file_path): 1830, text: --yeah--that's--my--home--i--don't--like--it--that--way., word length: 6.77, word index: 36
INFO:LONG WORD LENGTH: DALI ID: 58dae39dd97f42f8bf27d6e20fdf3409, index (from get_file_path): 1830, text: --whoo--da------------------mmh., word length: 5.41, word index: 37
INFO:NEGATIVE WORD START TIME: DALI ID: 58fb89badfb24a7d80a539ecdabc9860, index (from get_file_path): 1834, text: i, word length: 0.28, line number: 0
INFO:NEGATIVE WORD START TIME: DALI ID: 58fb89badfb24a7d80a539ecdabc9860, index (from get_file_path): 1834, text: want, word length: 0.21, line number: 1
INFO:NEGATIVE WORD START TIME: DALI ID: 58fb89badfb24a7d80a539ecdabc9860, index (from get_file_path): 1834, text: you, word length: 0.50, line number: 2
INFO:NEGATIVE WORD START TIME: DALI ID: 58fb89badfb24a7d80a539ecdabc9860, index (from get_file_path): 1834, text: to, word length: 0.14, line number: 3
INFO:NEGATIVE WORD START TIME: DALI ID: 58fb89badfb24a7d80a539ecdabc9860, index (from get_file_path): 1834, text: want, word length: 0.21, line number: 4
INFO:NEGATIVE WORD START TIME: DALI ID: 58fb89badfb24a7d80a539ecdabc9860, index (from get_file_path): 1834, text: me, word length: 0.35, line number: 5
INFO:LONG WORD LENGTH: DALI ID: 592ca86278aa49678f9f65bc644ba5ce, index (from get_file_path): 1839, text: raaaaaaaaaaaaad, word length: 6.37, word index: 136
INFO:LONG WORD LENGTH: DALI ID: 596494a7aac24360886b935e4bee35c7, index (from get_file_path): 1843, text: alon-e., word length: 5.21, word index: 105
INFO:LONG WORD LENGTH: DALI ID: 596494a7aac24360886b935e4bee35c7, index (from get_file_path): 1843, text: alon-e., word length: 5.21, word index: 190
INFO:LONG WORD LENGTH: DALI ID: 596494a7aac24360886b935e4bee35c7, index (from get_file_path): 1843, text: alon-e., word length: 5.03, word index: 223
INFO:LONG WORD LENGTH: DALI ID: 5986c58ce6db4d93923b0eaa005be883, index (from get_file_path): 1846, text: (jotain-haroilya), word length: 14.27, word index: 61
INFO:LONG WORD LENGTH: DALI ID: 599df0a3547b4a1d94b3d427000a43fd, index (from get_file_path): 1849, text: wasteland, word length: 5.18, word index: 131
INFO:LONG WORD LENGTH: DALI ID: 59d3e574318a4598a6ceaa78f41dd9f0, index (from get_file_path): 1853, text: halalalalalalalalala, word length: 6.06, word index: 209
INFO:LONG WORD LENGTH: DALI ID: 59d3e574318a4598a6ceaa78f41dd9f0, index (from get_file_path): 1853, text: halalalalalala, word length: 5.23, word index: 210
INFO:LONG WORD LENGTH: DALI ID: 5a014c0df5e14f5cb00343a35c906155, index (from get_file_path): 1859, text: showme, word length: 5.91, word index: 270
INFO:LONG WORD LENGTH: DALI ID: 5a014c0df5e14f5cb00343a35c906155, index (from get_file_path): 1859, text: me, word length: 5.45, word index: 307
INFO:NEGATIVE WORD LENGTH: DALI ID: 5a60e50ff93445e08f0026a486076d19, index (from get_file_path): 1869, text: paradiseyou're, word length: -219.42, line number: 286
INFO:LONG WORD LENGTH: DALI ID: 5b14107a6ab94e01a0a83a33a3e0b059, index (from get_file_path): 1881, text: disor--der, word length: 8.61, word index: 157
INFO:LONG WORD LENGTH: DALI ID: 5b7caab3309e4572abc1d3a212df51ec, index (from get_file_path): 1891, text: hejaho--, word length: 5.15, word index: 79
INFO:LONG WORD LENGTH: DALI ID: 5b7caab3309e4572abc1d3a212df51ec, index (from get_file_path): 1891, text: hejaho, word length: 5.15, word index: 80
INFO:LONG WORD LENGTH: DALI ID: 5b7caab3309e4572abc1d3a212df51ec, index (from get_file_path): 1891, text: hejaho--, word length: 5.15, word index: 102
INFO:LONG WORD LENGTH: DALI ID: 5b7caab3309e4572abc1d3a212df51ec, index (from get_file_path): 1891, text: hejaho, word length: 5.15, word index: 103
INFO:LONG WORD LENGTH: DALI ID: 5b7caab3309e4572abc1d3a212df51ec, index (from get_file_path): 1891, text: hejaho--, word length: 5.15, word index: 192
INFO:LONG WORD LENGTH: DALI ID: 5b7caab3309e4572abc1d3a212df51ec, index (from get_file_path): 1891, text: hejaho, word length: 5.15, word index: 193
INFO:LONG WORD LENGTH: DALI ID: 5b9ea1a388884f24bf480b0ff208d2ea, index (from get_file_path): 1893, text: dududududududududududududududududududududu, word length: 6.04, word index: 1
INFO:LONG WORD LENGTH: DALI ID: 5b9ea1a388884f24bf480b0ff208d2ea, index (from get_file_path): 1893, text: dudududududududududududududududududududu, word length: 6.01, word index: 271
INFO:LONG WORD LENGTH: DALI ID: 5bb1b618585846e7974ea9739523ab4e, index (from get_file_path): 1894, text: away, word length: 7.50, word index: 81
INFO:LONG WORD LENGTH: DALI ID: 5bb1b618585846e7974ea9739523ab4e, index (from get_file_path): 1894, text: away, word length: 7.50, word index: 169
INFO:LONG WORD LENGTH: DALI ID: 5bba475fb8ae4056a6ba4b5278bf9e59, index (from get_file_path): 1895, text: awake, word length: 5.22, word index: 82
INFO:LONG WORD LENGTH: DALI ID: 5bba475fb8ae4056a6ba4b5278bf9e59, index (from get_file_path): 1895, text: awake, word length: 5.22, word index: 85
INFO:LONG WORD LENGTH: DALI ID: 5bfc36cd9d2b4c1495a22a1ef653713e, index (from get_file_path): 1900, text: cry, word length: 5.26, word index: 231
INFO:LONG WORD LENGTH: DALI ID: 5ca2b38fbd3a420b8bb1be828ba5bc8e, index (from get_file_path): 1920, text: world, word length: 7.74, word index: 129
